"İngilizcede ""yorgun"" anlamına gelen kelime nedir?",Tired.
"Kamp yaparken kullanılan ""tent"" nedir?",Çadır.
"Okçuluktaki ana hedef noktası olan ""target"" nedir?",Hedef.
Spor salonu anlamına gelen kısa kelime nedir?,Gym.
"İngilizcede ""doğa yürüyüşü"" anlamına gelen iki kelime nedir?",Hiking ve trekking.
"Birine yardım etmek veya arkasında durmak anlamına gelen ""support"" nedir?",Desteklemek.
"""Necessary"" kelimesinin anlamı nedir?",Gerekli.
"Yüzmeye giderken giyilen ""swimsuit"" nedir?",Mayo.
"Sıralama: Always, Usually, Often, Sometimes, _____, Never.",Rarely / Seldom (veya Hardly ever).
Cloze: How _____ do you exercise? (Ne sıklıkla egzersiz yaparsın?),often
Cloze: I _____ karate every weekend. (Hafta sonları karate yaparım.),do
Cloze: They _____ soccer on Tuesdays. (Salı günleri futbol oynarlar.),play
Cloze: We _____ swimming in summer. (Yazın yüzmeye gideriz.),go
