"""Milk"" kelimesinin Türkçe karşılığı nedir?",Süt
"""Muffin"" kelimesinin Türkçe karşılığı nedir?",Küçük kek
"""Mushroom"" kelimesinin Türkçe karşılığı nedir?",Mantar
"""Nutritious"" kelimesinin Türkçe karşılığı nedir?","Besleyici, faydalı"
"""Olive"" kelimesinin Türkçe karşılığı nedir?",Zeytin
"""Pancake"" kelimesinin Türkçe karşılığı nedir?","Krep, pankek"
"""Peanut butter"" kelimesinin Türkçe karşılığı nedir?",Fıstık ezmesi
"""Rice"" kelimesinin Türkçe karşılığı nedir?",Pirinç
"""Sausage"" kelimesinin Türkçe karşılığı nedir?","Sosis, sucuk"
"""Strawberry"" kelimesinin Türkçe karşılığı nedir?",Çilek
"""Tea"" kelimesinin Türkçe karşılığı nedir?",Çay
"""Traditional"" kelimesinin Türkçe karşılığı nedir?",Geleneksel
"""Unhealthy"" kelimesinin Türkçe karşılığı nedir?",Sağlıksız
"""Vegetable"" kelimesinin Türkçe karşılığı nedir?",Sebze
"""Want"" kelimesinin Türkçe karşılığı nedir?",İstemek
"""Water"" kelimesinin Türkçe karşılığı nedir?",Su
"""Yummy"" kelimesinin Türkçe karşılığı nedir?",Lezzetli
"İngilizcede tekil isimlerle ""var"" demek için hangi kalıp kullanılır?",There is
"İngilizcede çoğul isimlerle ""var"" demek için hangi kalıp kullanılır?",There are
"""There isn't a poster."" cümlesinin Türkçe anlamı nedir?",Bir poster yok.
"İngilizcede tekil bir nesne için ""Var mı?"" sorusu nasıl oluşturulur?",Is there...?
Okunuşu bakımından ilk harfi sessiz olan bir ismin önüne hangi belirteç getirilir?,a
Okunuşu bakımından ilk harfi sesli olan bir ismin önüne hangi belirteç getirilir?,an
"Miktar belirten ""some"" ifadesi sayılabilen isimlerle kullanıldığında hangi anlama gelir?",Birkaç
"Miktar belirten ""some"" ifadesi sayılamayan isimlerle kullanıldığında hangi anlama gelir?",Biraz
"Olumsuz veya soru cümlelerinde ""hiç"" anlamında kullanılan kelime hangisidir?",any
"""There are not any sausages."" cümlesinin Türkçe anlamı nedir?",Hiç sosis yok.
Sayılamayan isimlerin (Uncountable Nouns) temel dil bilgisi kuralı nedir?,"Daima tekil kabul edilirler ve ""-s"" çoğul takısı alamazlar."
Sayılamayan bir nesne olan sütü (milk) sayılabilir bir birimle ifade etmek için hangi kalıp kullanılır?,a bottle of milk (bir şişe süt)
"""İki kavanoz bal"" ifadesinin İngilizcesi nedir?",two jars of honey
"İngilizcede ""sevmek"" ve ""çok sevmek"" arasındaki derecelendirme hangi fiillerle yapılır?","Like (sevmek), Love (çok sevmek)"
"""Enjoy"" fiilinin Türkçe karşılığı nedir?",Hoşlanmak
"""Nefret etmek"" eylemini ifade eden İngilizce fiil hangisidir?",Hate
"""Can I have some honey?"" sorusunun Türkçe karşılığı nedir?",Biraz bal alabilir miyim?
"""Tokum"" anlamına gelen İngilizce ifade hangisidir?",I'm full.
"""Would you like to eat something?"" sorusunun Türkçe anlamı nedir?",Bir şeyler yemek ister misin?
"""Kahvaltıda ne seversin?"" sorusunun İngilizcesi nedir?",What do you like for breakfast?
"""Would you like to eat some pizza?"" cümlesinde neden ""any"" yerine ""some"" tercih edilmiştir?","Teklif (offer) ve rica cümlelerinde soru yapısı olsa dahi ""some"" kullanılır."
"""Orange juice"" kelimesinin Türkçe karşılığı nedir?",Portakal suyu
