"""Bence"" anlamına gelen ve fikir belirtirken kullanılan ifade nedir?",I think
"""Bana göre"" anlamına gelen ""To ..."" ile başlayan ifade nedir?",To me
"""Bana göre"" anlamına gelen ""For ..."" ile başlayan ifade nedir?",For me
"""Benim düşünceme göre"" ifadesinin İngilizce karşılığı nedir?",In my opinion
Bir kişinin fikrine katıldığımızı belirtmek için kullanılan en kısa ifade nedir?,I agree.
"""Sana katılıyorum"" cümlesinin İngilizcesi nedir?",I agree with you.
"""Haklısın"" anlamına gelen ifade nedir?",You are right.
"""Bence de / Ben de öyle düşünüyorum"" anlamına gelen kalıp nedir?",I think so.
"Bir kişinin fikrine katılmadığımızı belirtmek için kullanılan ""Sana katılmıyorum"" ifadesi nedir?",I don't agree with you.
"""Seninle aynı fikirde değilim"" anlamına gelen ""disagree"" fiilli cümle nedir?",I disagree with you.
"""Ben öyle düşünmüyorum"" ifadesinin İngilizcesi nedir?",I don't think so.
"""At the moment"" ifadesinin Türkçe anlamı nedir?","şimdi, şu anda"
"""Both"" kelimesinin Türkçe karşılığı nedir?",her ikisi de
"""Crazy"" kelimesinin Türkçe anlamı nedir?",çılgın
"""Enjoyable"" sıfatı ne anlama gelir?",eğlenceli
"""Fantastic"" kelimesinin Türkçe karşılığı nedir?",şahane
"""Feel"" fiilinin Türkçe anlamı nedir?",hissetmek
"İngilizcede ""binmek"" anlamına gelen fiil öbeği nedir?",get on
"""Hate"" fiilinin Türkçe karşılığı nedir?",nefret etmek
"""Interesting"" kelimesinin Türkçe anlamı nedir?",ilginç
"İngilizcede hem ""binmek"" hem de ""lunapark oyuncağı"" anlamına gelen kelime nedir?",ride
"""Scared"" sıfatının Türkçe karşılığı nedir?",korkmuş
"""Thrilled"" kelimesinin Türkçe anlamı nedir?",heyecanlı
"""Try"" fiilinin Türkçe karşılığı nedir?",denemek
"""Train ride"" ifadesi ne anlama gelir?",tren yolculuğu
"Sıfat kuralı: Kişinin kendi duygularını anlatan ""heyecanlanmış"" kelimesi hangisidir?",excited
"Sıfat kuralı: Bir durumun ""heyecan verici"" olduğunu anlatan kelime hangisidir?",exciting
"""Nervous"" sıfatının Türkçe karşılıkları nelerdir?","gergin, sinirli, ürkek"
"""Really"" kelimesinin Türkçe anlamı nedir?",gerçekten
"İngilizcede ""birlikte"" anlamına gelen kelime nedir?",together
"""Skeleton"" kelimesinin Türkçe karşılığı nedir?",iskelet
"""Most"" kelimesi bu ünitede ne anlama gelmektedir?","en çok, çoğu"
"""Kiosk"" kelimesinin Türkçe karşılıkları nelerdir?","büfe, kulübe"
"İngilizcede ""fiyat, maliyet"" anlamına gelen kelime nedir?",cost
"""Funny"" sıfatının Türkçe anlamı nedir?","eğlenceli, komik"
"""I think carrousels are dull."" cümlesinin Türkçe anlamı nedir?","Bence, atlı karıncalar sıkıcıdır."
"""To me, they are dull."" cümlesindeki ""they"" ifadesi hangi lunapark oyuncağına atıfta bulunur?",atlı karıncalar (carrousels)
"""In my opinion, they are very thrilling."" cümlesinde kullanılan ""thrilling"" kelimesinin anlamı nedir?",çok heyecan verici
